yyyy,mo,dd,hh,mm,h_weir,Q,runf
2012,3,25,2,0,13,8.617,5.04E-05
2012,3,25,2,30,13,8.7,5.09E-05
2012,3,25,3,0,13.1,8.784,5.14E-05
2012,3,25,3,30,13.1,8.868,5.19E-05
2012,3,25,4,0,13.2,8.953,5.24E-05
2012,3,25,4,30,13.2,9.038,5.29E-05
2012,3,25,5,0,13.3,9.123,5.34E-05
2012,3,25,5,30,13.3,9.21,5.39E-05
2012,3,25,6,0,13.4,9.296,5.44E-05
2012,3,25,6,30,13.4,9.383,5.49E-05
2012,3,25,7,0,13.5,9.471,5.54E-05
2012,3,25,7,30,13.6,9.691,5.67E-05
2012,3,25,8,0,13.8,9.959,5.82E-05
2012,3,25,8,30,13.8,10.03,5.87E-05
2012,3,25,9,0,13.8,10.03,5.87E-05
2012,3,25,9,30,13.8,10.097,5.90E-05
2012,3,25,10,0,13.9,10.189,5.96E-05
2012,3,25,10,30,13.9,10.281,6.01E-05
2012,3,25,11,0,14,10.373,6.07E-05
2012,3,25,11,30,14,10.466,6.12E-05
2012,3,25,12,0,14.1,10.559,6.18E-05
2012,3,25,12,30,14.1,10.653,6.23E-05
2012,3,25,13,0,14.2,10.748,6.29E-05
2012,3,25,13,30,14.2,10.843,6.34E-05
2012,3,25,14,0,14.3,10.938,6.40E-05
2012,3,25,14,30,14.3,11.034,6.45E-05
2012,3,25,15,0,14.4,11.131,6.51E-05
2012,3,25,15,30,14.4,11.228,6.57E-05
2012,3,25,16,0,14.5,11.325,6.62E-05
2012,3,25,16,30,14.5,11.423,6.68E-05
2012,3,25,17,0,14.6,11.522,6.74E-05
2012,3,25,17,30,14.6,11.621,6.80E-05
2012,3,25,18,0,14.7,11.72,6.85E-05
2012,3,25,18,30,14.7,11.82,6.91E-05
2012,3,25,19,0,14.8,11.921,6.97E-05
2012,3,25,19,30,14.8,12.022,7.03E-05
2012,3,25,20,0,14.9,12.123,7.09E-05
2012,3,25,20,30,14.9,12.15,7.11E-05
2012,3,25,21,0,14.9,12.15,7.11E-05
2012,3,25,21,30,14.9,12.15,7.11E-05
2012,3,25,22,0,14.9,12.15,7.11E-05
2012,3,25,22,30,14.9,12.225,7.15E-05
2012,3,25,23,0,15,12.328,7.21E-05
2012,3,25,23,30,15,12.355,7.23E-05
2012,3,26,0,0,15,12.355,7.23E-05
2012,3,26,0,30,15,12.431,7.27E-05
2012,3,26,1,0,15.1,12.534,7.33E-05
2012,3,26,1,30,15.1,12.562,7.35E-05
2012,3,26,2,0,15.1,12.562,7.35E-05
2012,3,26,2,30,15.1,12.562,7.35E-05
2012,3,26,3,0,15.1,12.562,7.35E-05
2012,3,26,3,30,15.1,12.562,7.35E-05
2012,3,26,4,0,15.1,12.562,7.35E-05
2012,3,26,4,30,15.1,12.639,7.39E-05
2012,3,26,5,0,15.2,12.743,7.45E-05
2012,3,26,5,30,15.2,12.848,7.51E-05
2012,3,26,6,0,15.3,12.954,7.58E-05
2012,3,26,6,30,15.3,13.06,7.64E-05
2012,3,26,7,0,15.4,13.167,7.70E-05
2012,3,26,7,30,15.4,13.195,7.72E-05
2012,3,26,8,0,15.4,13.195,7.72E-05
2012,3,26,8,30,15.4,13.195,7.72E-05
2012,3,26,9,0,15.4,13.195,7.72E-05
2012,3,26,9,30,15.4,13.195,7.72E-05
2012,3,26,10,0,15.4,13.195,7.72E-05
2012,3,26,10,30,15.4,13.195,7.72E-05
2012,3,26,11,0,15.4,13.195,7.72E-05
2012,3,26,11,30,15.4,13.195,7.72E-05
2012,3,26,12,0,15.4,13.195,7.72E-05
2012,3,26,12,30,15.4,13.195,7.72E-05
2012,3,26,13,0,15.4,13.195,7.72E-05
2012,3,26,13,30,15.4,13.195,7.72E-05
2012,3,26,14,0,15.4,13.195,7.72E-05
2012,3,26,14,30,15.4,13.195,7.72E-05
2012,3,26,15,0,15.4,13.195,7.72E-05
2012,3,26,15,30,15.4,13.195,7.72E-05
2012,3,26,16,0,15.4,13.195,7.72E-05
2012,3,26,16,30,15.4,13.195,7.72E-05
2012,3,26,17,0,15.4,13.195,7.72E-05
2012,3,26,17,30,15.4,13.195,7.72E-05
2012,3,26,18,0,15.4,13.195,7.72E-05
2012,3,26,18,30,15.4,13.195,7.72E-05
2012,3,26,19,0,15.4,13.195,7.72E-05
2012,3,26,19,30,15.4,13.195,7.72E-05
2012,3,26,20,0,15.4,13.195,7.72E-05
2012,3,26,20,30,15.4,13.117,7.67E-05
2012,3,26,21,0,15.3,13.01,7.61E-05
2012,3,26,21,30,15.3,12.982,7.59E-05
2012,3,26,22,0,15.3,12.982,7.59E-05
2012,3,26,22,30,15.3,12.982,7.59E-05
2012,3,26,23,0,15.3,12.982,7.59E-05
2012,3,26,23,30,15.3,12.982,7.59E-05
2012,3,27,0,0,15.3,12.982,7.59E-05
2012,3,27,0,30,15.3,12.982,7.59E-05
2012,3,27,1,0,15.3,12.982,7.59E-05
2012,3,27,1,30,15.3,12.905,7.55E-05
2012,3,27,2,0,15.2,12.799,7.48E-05
2012,3,27,2,30,15.2,12.771,7.47E-05
2012,3,27,3,0,15.2,12.771,7.47E-05
2012,3,27,3,30,15.2,12.771,7.47E-05
2012,3,27,4,0,15.2,12.771,7.47E-05
2012,3,27,4,30,15.2,12.771,7.47E-05
2012,3,27,5,0,15.2,12.771,7.47E-05
2012,3,27,5,30,15.2,12.771,7.47E-05
2012,3,27,6,0,15.2,12.771,7.47E-05
2012,3,27,6,30,15.2,12.771,7.47E-05
2012,3,27,7,0,15.2,12.771,7.47E-05
2012,3,27,7,30,15.2,12.771,7.47E-05
2012,3,27,8,0,15.2,12.771,7.47E-05
2012,3,27,8,30,15.2,12.848,7.51E-05
2012,3,27,9,0,15.3,12.954,7.58E-05
2012,3,27,9,30,15.3,12.905,7.55E-05
2012,3,27,10,0,15.2,12.799,7.48E-05
2012,3,27,10,30,15.2,12.848,7.51E-05
2012,3,27,11,0,15.3,12.954,7.58E-05
2012,3,27,11,30,15.3,12.982,7.59E-05
2012,3,27,12,0,15.3,12.982,7.59E-05
2012,3,27,12,30,15.3,12.982,7.59E-05
2012,3,27,13,0,15.3,12.982,7.59E-05
2012,3,27,13,30,15.3,13.06,7.64E-05
2012,3,27,14,0,15.4,13.167,7.70E-05
2012,3,27,14,30,15.4,13.274,7.76E-05
2012,3,27,15,0,15.5,13.382,7.83E-05
2012,3,27,15,30,15.5,13.41,7.84E-05
2012,3,27,16,0,15.5,13.41,7.84E-05
2012,3,27,16,30,15.5,13.49,7.89E-05
2012,3,27,17,0,15.6,13.599,7.95E-05
2012,3,27,17,30,15.6,13.628,7.97E-05
2012,3,27,18,0,15.6,13.628,7.97E-05
2012,3,27,18,30,15.7,13.79,8.06E-05
2012,3,27,19,0,15.8,14.01,8.19E-05
2012,3,27,19,30,15.8,14.151,8.28E-05
2012,3,27,20,0,15.9,14.263,8.34E-05
2012,3,27,20,30,15.9,14.375,8.41E-05
2012,3,27,21,0,16,14.488,8.47E-05
2012,3,27,21,30,16,14.602,8.54E-05
2012,3,27,22,0,16.1,14.716,8.61E-05
2012,3,27,22,30,16.1,14.831,8.67E-05
2012,3,27,23,0,16.2,14.946,8.74E-05
2012,3,27,23,30,16.2,14.976,8.76E-05
2012,3,28,0,0,16.2,14.976,8.76E-05
2012,3,28,0,30,16.2,15.061,8.81E-05
2012,3,28,1,0,16.3,15.177,8.88E-05
2012,3,28,1,30,16.3,15.294,8.94E-05
2012,3,28,2,0,16.4,15.412,9.01E-05
2012,3,28,2,30,16.4,15.443,9.03E-05
2012,3,28,3,0,16.4,15.443,9.03E-05
2012,3,28,3,30,16.4,15.443,9.03E-05
2012,3,28,4,0,16.4,15.443,9.03E-05
2012,3,28,4,30,16.4,15.529,9.08E-05
2012,3,28,5,0,16.5,15.648,9.15E-05
2012,3,28,5,30,16.5,15.679,9.17E-05
2012,3,28,6,0,16.5,15.679,9.17E-05
2012,3,28,6,30,16.5,15.679,9.17E-05
2012,3,28,7,0,16.5,15.679,9.17E-05
2012,3,28,7,30,16.5,15.679,9.17E-05
2012,3,28,8,0,16.5,15.679,9.17E-05
2012,3,28,8,30,16.5,15.679,9.17E-05
2012,3,28,9,0,16.5,15.679,9.17E-05
2012,3,28,9,30,16.5,15.679,9.17E-05
2012,3,28,10,0,16.5,15.679,9.17E-05
2012,3,28,10,30,16.5,15.679,9.17E-05
2012,3,28,11,0,16.5,15.679,9.17E-05
2012,3,28,11,30,16.5,15.679,9.17E-05
2012,3,28,12,0,16.5,15.679,9.17E-05
2012,3,28,12,30,16.5,15.767,9.22E-05
2012,3,28,13,0,16.6,15.886,9.29E-05
2012,3,28,13,30,16.6,15.918,9.31E-05
2012,3,28,14,0,16.6,15.918,9.31E-05
2012,3,28,14,30,16.6,15.918,9.31E-05
2012,3,28,15,0,16.6,15.918,9.31E-05
2012,3,28,15,30,16.6,15.83,9.26E-05
2012,3,28,16,0,16.5,15.711,9.19E-05
2012,3,28,16,30,16.5,15.593,9.12E-05
2012,3,28,17,0,16.4,15.474,9.05E-05
2012,3,28,17,30,16.4,15.443,9.03E-05
2012,3,28,18,0,16.4,15.443,9.03E-05
2012,3,28,18,30,16.4,15.443,9.03E-05
2012,3,28,19,0,16.4,15.443,9.03E-05
2012,3,28,19,30,16.5,15.705,9.18E-05
2012,3,28,20,0,16.7,16.063,9.39E-05
2012,3,28,20,30,16.7,16.248,9.50E-05
2012,3,28,21,0,16.8,16.369,9.57E-05
2012,3,28,21,30,16.8,16.402,9.59E-05
2012,3,28,22,0,16.8,16.402,9.59E-05
2012,3,28,22,30,16.8,16.492,9.64E-05
2012,3,28,23,0,16.9,16.614,9.72E-05
2012,3,28,23,30,16.9,16.738,9.79E-05
2012,3,29,0,0,17,16.861,9.86E-05
2012,3,29,0,30,17,16.986,9.93E-05
2012,3,29,1,0,17.1,17.11,1.00E-04
2012,3,29,1,30,17.1,17.236,1.01E-04
2012,3,29,2,0,17.2,17.362,1.02E-04
2012,3,29,2,30,17.2,17.395,1.02E-04
2012,3,29,3,0,17.2,17.395,1.02E-04
2012,3,29,3,30,17.2,17.395,1.02E-04
2012,3,29,4,0,17.2,17.395,1.02E-04
2012,3,29,4,30,17.2,17.489,1.02E-04
2012,3,29,5,0,17.3,17.616,1.03E-04
2012,3,29,5,30,17.4,18.03,1.05E-04
2012,3,29,6,0,17.6,18.549,1.08E-04
2012,3,29,6,30,17.8,18.981,1.11E-04
2012,3,29,7,0,18,19.382,1.13E-04
2012,3,29,7,30,18,19.489,1.14E-04
2012,3,29,8,0,18,19.489,1.14E-04
2012,3,29,8,30,18,19.589,1.15E-04
2012,3,29,9,0,18.1,19.725,1.15E-04
2012,3,29,9,30,18.1,19.761,1.16E-04
2012,3,29,10,0,18.1,19.761,1.16E-04
2012,3,29,10,30,18.1,19.661,1.15E-04
2012,3,29,11,0,18,19.526,1.14E-04
2012,3,29,11,30,18,19.489,1.14E-04
2012,3,29,12,0,18,19.489,1.14E-04
2012,3,29,12,30,18,19.489,1.14E-04
2012,3,29,13,0,18,19.489,1.14E-04
2012,3,29,13,30,18,19.39,1.13E-04
2012,3,29,14,0,17.9,19.256,1.13E-04
2012,3,29,14,30,17.9,19.122,1.12E-04
2012,3,29,15,0,17.8,18.988,1.11E-04
2012,3,29,15,30,17.8,19.05,1.11E-04
2012,3,29,16,0,17.9,19.184,1.12E-04
2012,3,29,16,30,17.9,19.22,1.12E-04
2012,3,29,17,0,17.9,19.22,1.12E-04
2012,3,29,17,30,17.9,19.319,1.13E-04
2012,3,29,18,0,18,19.453,1.14E-04
2012,3,29,18,30,18,19.489,1.14E-04
2012,3,29,19,0,18,19.489,1.14E-04
2012,3,29,19,30,18.1,19.689,1.15E-04
2012,3,29,20,0,18.2,19.962,1.17E-04
2012,3,29,20,30,18.3,20.239,1.18E-04
2012,3,29,21,0,18.4,20.516,1.20E-04
2012,3,29,21,30,18.4,20.693,1.21E-04
2012,3,29,22,0,18.5,20.834,1.22E-04
2012,3,29,22,30,18.5,20.871,1.22E-04
2012,3,29,23,0,18.5,20.871,1.22E-04
2012,3,29,23,30,18.5,20.871,1.22E-04
2012,3,30,0,0,18.5,20.871,1.22E-04
2012,3,30,0,30,18.5,20.871,1.22E-04
2012,3,30,1,0,18.5,20.871,1.22E-04
2012,3,30,1,30,18.5,20.871,1.22E-04
2012,3,30,2,0,18.5,20.871,1.22E-04
2012,3,30,2,30,18.4,20.666,1.21E-04
2012,3,30,3,0,18.3,20.386,1.19E-04
2012,3,30,3,30,18.3,20.21,1.18E-04
2012,3,30,4,0,18.2,20.072,1.17E-04
2012,3,30,4,30,18.2,19.935,1.17E-04
2012,3,30,5,0,18.1,19.798,1.16E-04
2012,3,30,5,30,18.1,19.661,1.15E-04
2012,3,30,6,0,18,19.526,1.14E-04
2012,3,30,6,30,17.9,19.195,1.12E-04
2012,3,30,7,0,17.7,18.794,1.10E-04
2012,3,30,7,30,17.7,18.687,1.09E-04
2012,3,30,8,0,17.7,18.687,1.09E-04
2012,3,30,8,30,17.7,18.591,1.09E-04
2012,3,30,9,0,17.6,18.46,1.08E-04
2012,3,30,9,30,17.6,18.329,1.07E-04
2012,3,30,10,0,17.5,18.199,1.06E-04
2012,3,30,10,30,17.5,18.069,1.06E-04
2012,3,30,11,0,17.4,17.94,1.05E-04
2012,3,30,11,30,17.4,17.906,1.05E-04
2012,3,30,12,0,17.4,17.906,1.05E-04
2012,3,30,12,30,17.4,17.812,1.04E-04
2012,3,30,13,0,17.3,17.684,1.03E-04
2012,3,30,13,30,17.3,17.556,1.03E-04
2012,3,30,14,0,17.2,17.429,1.02E-04
2012,3,30,14,30,17.2,17.303,1.01E-04
2012,3,30,15,0,17.1,17.177,1.00E-04
2012,3,30,15,30,17,16.872,9.87E-05
2012,3,30,16,0,16.8,16.501,9.65E-05
2012,3,30,16,30,16.8,16.402,9.59E-05
2012,3,30,17,0,16.8,16.402,9.59E-05
2012,3,30,17,30,16.8,16.313,9.54E-05
2012,3,30,18,0,16.7,16.191,9.47E-05
2012,3,30,18,30,16.7,16.07,9.40E-05
2012,3,30,19,0,16.6,15.95,9.33E-05
2012,3,30,19,30,16.6,15.83,9.26E-05
2012,3,30,20,0,16.5,15.711,9.19E-05
2012,3,30,20,30,16.4,15.507,9.07E-05
2012,3,30,21,0,16.3,15.271,8.93E-05
2012,3,30,21,30,16.3,15.123,8.84E-05
2012,3,30,22,0,16.2,15.007,8.78E-05
2012,3,30,22,30,16.2,14.892,8.71E-05
2012,3,30,23,0,16.1,14.777,8.64E-05
2012,3,30,23,30,16.1,14.746,8.62E-05
2012,3,31,0,0,16.1,14.746,8.62E-05
2012,3,31,0,30,16.1,14.663,8.57E-05
2012,3,31,1,0,16,14.549,8.51E-05
2012,3,31,1,30,16,14.435,8.44E-05
2012,3,31,2,0,15.9,14.323,8.38E-05
2012,3,31,2,30,15.9,14.21,8.31E-05
2012,3,31,3,0,15.8,14.099,8.24E-05
2012,3,31,3,30,15.7,13.907,8.13E-05
2012,3,31,4,0,15.6,13.687,8.00E-05
2012,3,31,4,30,15.6,13.628,7.97E-05
2012,3,31,5,0,15.6,13.628,7.97E-05
2012,3,31,5,30,15.6,13.548,7.92E-05
2012,3,31,6,0,15.5,13.439,7.86E-05
2012,3,31,6,30,15.5,13.332,7.80E-05
2012,3,31,7,0,15.4,13.224,7.73E-05
2012,3,31,7,30,15.4,13.117,7.67E-05
2012,3,31,8,0,15.3,13.01,7.61E-05
2012,3,31,8,30,15.3,12.905,7.55E-05
2012,3,31,9,0,15.2,12.799,7.48E-05
2012,3,31,9,30,15.1,12.618,7.38E-05
2012,3,31,10,0,15,12.41,7.26E-05
2012,3,31,10,30,15,12.28,7.18E-05
2012,3,31,11,0,14.9,12.177,7.12E-05
2012,3,31,11,30,14.9,12.15,7.11E-05
2012,3,31,12,0,14.9,12.15,7.11E-05
2012,3,31,12,30,14.9,12.15,7.11E-05
2012,3,31,13,0,14.9,12.15,7.11E-05
2012,3,31,13,30,14.9,12.076,7.06E-05
2012,3,31,14,0,14.8,11.974,7.00E-05
2012,3,31,14,30,14.8,11.874,6.94E-05
2012,3,31,15,0,14.7,11.773,6.88E-05
2012,3,31,15,30,14.7,11.674,6.83E-05
2012,3,31,16,0,14.6,11.574,6.77E-05
2012,3,31,16,30,14.6,11.476,6.71E-05
2012,3,31,17,0,14.5,11.377,6.65E-05
2012,3,31,17,30,14.4,11.209,6.55E-05
2012,3,31,18,0,14.3,11.015,6.44E-05
2012,3,31,18,30,14.3,10.894,6.37E-05
2012,3,31,19,0,14.2,10.798,6.31E-05
2012,3,31,19,30,14.2,10.773,6.30E-05
2012,3,31,20,0,14.2,10.773,6.30E-05
2012,3,31,20,30,14.1,10.635,6.22E-05
2012,3,31,21,0,14,10.448,6.11E-05
2012,3,31,21,30,13.9,10.197,5.96E-05
2012,3,31,22,0,13.7,9.923,5.80E-05
2012,3,31,22,30,13.7,9.85,5.76E-05
2012,3,31,23,0,13.7,9.85,5.76E-05
2012,3,31,23,30,13.7,9.85,5.76E-05
2012,4,1,0,0,13.7,9.85,5.76E-05
2012,4,1,0,30,13.7,9.916,5.80E-05
2012,4,1,1,0,13.8,10.006,5.85E-05
2012,4,1,1,30,13.8,10.097,5.90E-05
2012,4,1,2,0,13.9,10.189,5.96E-05
2012,4,1,2,30,13.9,10.281,6.01E-05
2012,4,1,3,0,14,10.373,6.07E-05
2012,4,1,3,30,14,10.466,6.12E-05
2012,4,1,4,0,14.1,10.559,6.18E-05
2012,4,1,4,30,14.1,10.584,6.19E-05
2012,4,1,5,0,14.1,10.584,6.19E-05
2012,4,1,5,30,14.1,10.584,6.19E-05
2012,4,1,6,0,14.1,10.584,6.19E-05
2012,4,1,6,30,14.1,10.584,6.19E-05
2012,4,1,7,0,14.1,10.584,6.19E-05
2012,4,1,7,30,14.1,10.516,6.15E-05
2012,4,1,8,0,14,10.423,6.10E-05
2012,4,1,8,30,14,10.33,6.04E-05
2012,4,1,9,0,13.9,10.238,5.99E-05
2012,4,1,9,30,13.9,10.146,5.93E-05
2012,4,1,10,0,13.8,10.055,5.88E-05
2012,4,1,10,30,13.7,9.834,5.75E-05
2012,4,1,11,0,13.5,9.566,5.59E-05
2012,4,1,11,30,13.4,9.367,5.48E-05
2012,4,1,12,0,13.3,9.193,5.38E-05
2012,4,1,12,30,13.2,9.022,5.28E-05
2012,4,1,13,0,13.1,8.852,5.18E-05
2012,4,1,13,30,13.1,8.745,5.11E-05
2012,4,1,14,0,13,8.661,5.07E-05
2012,4,1,14,30,13,8.579,5.02E-05
2012,4,1,15,0,12.9,8.496,4.97E-05
2012,4,1,15,30,12.9,8.414,4.92E-05
2012,4,1,16,0,12.8,8.333,4.87E-05
2012,4,1,16,30,12.8,8.252,4.83E-05
2012,4,1,17,0,12.7,8.171,4.78E-05
2012,4,1,17,30,12.7,8.091,4.73E-05
2012,4,1,18,0,12.6,8.011,4.68E-05
2012,4,1,18,30,12.6,7.99,4.67E-05
2012,4,1,19,0,12.6,7.99,4.67E-05
2012,4,1,19,30,12.6,7.932,4.64E-05
2012,4,1,20,0,12.5,7.853,4.59E-05
2012,4,1,20,30,12.5,7.775,4.55E-05
2012,4,1,21,0,12.4,7.697,4.50E-05
2012,4,1,21,30,12.4,7.677,4.49E-05
2012,4,1,22,0,12.4,7.677,4.49E-05
2012,4,1,22,30,12.4,7.62,4.46E-05
2012,4,1,23,0,12.3,7.543,4.41E-05
2012,4,1,23,30,12.3,7.467,4.37E-05
2012,4,2,0,0,12.2,7.391,4.32E-05
2012,4,2,0,30,12.2,7.371,4.31E-05
2012,4,2,1,0,12.2,7.371,4.31E-05
2012,4,2,1,30,12.2,7.316,4.28E-05
2012,4,2,2,0,12.1,7.241,4.23E-05
2012,4,2,2,30,12.1,7.221,4.22E-05
2012,4,2,3,0,12.1,7.221,4.22E-05
2012,4,2,3,30,12.1,7.166,4.19E-05
2012,4,2,4,0,12,7.092,4.15E-05
2012,4,2,4,30,12,7.019,4.10E-05
2012,4,2,5,0,11.9,6.946,4.06E-05
2012,4,2,5,30,11.9,6.926,4.05E-05
2012,4,2,6,0,11.9,6.926,4.05E-05
2012,4,2,6,30,11.9,6.873,4.02E-05
2012,4,2,7,0,11.8,6.801,3.98E-05
2012,4,2,7,30,11.8,6.781,3.97E-05
2012,4,2,8,0,11.8,6.781,3.97E-05
2012,4,2,8,30,11.8,6.729,3.94E-05
2012,4,2,9,0,11.7,6.658,3.89E-05
2012,4,2,9,30,11.7,6.587,3.85E-05
2012,4,2,10,0,11.6,6.516,3.81E-05
2012,4,2,10,30,11.6,6.447,3.77E-05
2012,4,2,11,0,11.5,6.377,3.73E-05
2012,4,2,11,30,11.5,6.359,3.72E-05
2012,4,2,12,0,11.5,6.359,3.72E-05
2012,4,2,12,30,11.5,6.308,3.69E-05
2012,4,2,13,0,11.4,6.24,3.65E-05
2012,4,2,13,30,11.4,6.221,3.64E-05
2012,4,2,14,0,11.4,6.221,3.64E-05
2012,4,2,14,30,11.4,6.172,3.61E-05
2012,4,2,15,0,11.3,6.104,3.57E-05
2012,4,2,15,30,11.3,6.086,3.56E-05
2012,4,2,16,0,11.3,6.086,3.56E-05
2012,4,2,16,30,11.3,6.037,3.53E-05
2012,4,2,17,0,11.2,5.97,3.49E-05
2012,4,2,17,30,11.2,5.952,3.48E-05
2012,4,2,18,0,11.2,5.952,3.48E-05
2012,4,2,18,30,11.2,5.952,3.48E-05
2012,4,2,19,0,11.2,5.952,3.48E-05
2012,4,2,19,30,11.2,5.952,3.48E-05
2012,4,2,20,0,11.2,5.952,3.48E-05
2012,4,2,20,30,11.2,5.904,3.45E-05
2012,4,2,21,0,11.1,5.838,3.41E-05
2012,4,2,21,30,11.1,5.82,3.40E-05
2012,4,2,22,0,11.1,5.82,3.40E-05
2012,4,2,22,30,11.1,5.772,3.38E-05
2012,4,2,23,0,11,5.707,3.34E-05
2012,4,2,23,30,11,5.69,3.33E-05
2012,4,3,0,0,11,5.69,3.33E-05
2012,4,3,0,30,11,5.643,3.30E-05
2012,4,3,1,0,10.9,5.578,3.26E-05
2012,4,3,1,30,10.9,5.561,3.25E-05
2012,4,3,2,0,10.9,5.561,3.25E-05
2012,4,3,2,30,10.9,5.561,3.25E-05
2012,4,3,3,0,10.9,5.561,3.25E-05
2012,4,3,3,30,10.9,5.515,3.23E-05
2012,4,3,4,0,10.8,5.452,3.19E-05
2012,4,3,4,30,10.8,5.435,3.18E-05
2012,4,3,5,0,10.8,5.435,3.18E-05
2012,4,3,5,30,10.8,5.435,3.18E-05
2012,4,3,6,0,10.8,5.435,3.18E-05
2012,4,3,6,30,10.8,5.389,3.15E-05
2012,4,3,7,0,10.7,5.326,3.11E-05
2012,4,3,7,30,10.7,5.31,3.11E-05
2012,4,3,8,0,10.7,5.31,3.11E-05
2012,4,3,8,30,10.7,5.265,3.08E-05
2012,4,3,9,0,10.6,5.203,3.04E-05
2012,4,3,9,30,10.6,5.187,3.03E-05
2012,4,3,10,0,10.6,5.187,3.03E-05
2012,4,3,10,30,10.5,5.098,2.98E-05
2012,4,3,11,0,10.4,4.978,2.91E-05
2012,4,3,11,30,10.4,4.989,2.92E-05
2012,4,3,12,0,10.5,5.049,2.95E-05
2012,4,3,12,30,10.5,5.065,2.96E-05
2012,4,3,13,0,10.5,5.065,2.96E-05
2012,4,3,13,30,10.5,5.021,2.94E-05
2012,4,3,14,0,10.4,4.961,2.90E-05
2012,4,3,14,30,10.4,4.945,2.89E-05
2012,4,3,15,0,10.4,4.945,2.89E-05
2012,4,3,15,30,10.4,4.902,2.87E-05
2012,4,3,16,0,10.3,4.843,2.83E-05
2012,4,3,16,30,10.3,4.827,2.82E-05
2012,4,3,17,0,10.3,4.827,2.82E-05
2012,4,3,17,30,10.3,4.785,2.80E-05
2012,4,3,18,0,10.2,4.727,2.76E-05
2012,4,3,18,30,10.2,4.711,2.75E-05
2012,4,3,19,0,10.2,4.711,2.75E-05
2012,4,3,19,30,10.2,4.711,2.75E-05
2012,4,3,20,0,10.2,4.711,2.75E-05
2012,4,3,20,30,10.2,4.669,2.73E-05
2012,4,3,21,0,10.1,4.612,2.70E-05
2012,4,3,21,30,10.1,4.596,2.69E-05
2012,4,3,22,0,10.1,4.596,2.69E-05
2012,4,3,22,30,10.1,4.596,2.69E-05
2012,4,3,23,0,10.1,4.596,2.69E-05
2012,4,3,23,30,10.1,4.555,2.66E-05
2012,4,4,0,0,10,4.499,2.63E-05
2012,4,4,0,30,10,4.483,2.62E-05
2012,4,4,1,0,10,4.483,2.62E-05
2012,4,4,1,30,10,4.443,2.60E-05
2012,4,4,2,0,9.9,4.387,2.57E-05
2012,4,4,2,30,9.9,4.372,2.56E-05
2012,4,4,3,0,9.9,4.372,2.56E-05
2012,4,4,3,30,9.9,4.372,2.56E-05
2012,4,4,4,0,9.9,4.372,2.56E-05
2012,4,4,4,30,9.9,4.372,2.56E-05
2012,4,4,5,0,9.9,4.372,2.56E-05
2012,4,4,5,30,9.9,4.332,2.53E-05
2012,4,4,6,0,9.8,4.277,2.50E-05
2012,4,4,6,30,9.8,4.223,2.47E-05
2012,4,4,7,0,9.7,4.169,2.44E-05
2012,4,4,7,30,9.7,4.155,2.43E-05
2012,4,4,8,0,9.7,4.155,2.43E-05
2012,4,4,8,30,9.7,4.155,2.43E-05
2012,4,4,9,0,9.7,4.155,2.43E-05
2012,4,4,9,30,9.7,4.155,2.43E-05
2012,4,4,10,0,9.7,4.155,2.43E-05
2012,4,4,10,30,9.7,4.116,2.41E-05
2012,4,4,11,0,9.6,4.063,2.38E-05
2012,4,4,11,30,9.6,4.048,2.37E-05
2012,4,4,12,0,9.6,4.048,2.37E-05
2012,4,4,12,30,9.6,4.048,2.37E-05
2012,4,4,13,0,9.6,4.048,2.37E-05
2012,4,4,13,30,9.6,4.048,2.37E-05
2012,4,4,14,0,9.6,4.048,2.37E-05
2012,4,4,14,30,9.6,4.048,2.37E-05
2012,4,4,15,0,9.6,4.048,2.37E-05
2012,4,4,15,30,9.6,4.01,2.35E-05
2012,4,4,16,0,9.5,3.958,2.31E-05
2012,4,4,16,30,9.5,3.944,2.31E-05
2012,4,4,17,0,9.5,3.944,2.31E-05
2012,4,4,17,30,9.5,3.944,2.31E-05
2012,4,4,18,0,9.5,3.944,2.31E-05
2012,4,4,18,30,9.5,3.944,2.31E-05
2012,4,4,19,0,9.5,3.944,2.31E-05
2012,4,4,19,30,9.5,3.944,2.31E-05
2012,4,4,20,0,9.5,3.944,2.31E-05
2012,4,4,20,30,9.5,3.906,2.28E-05
2012,4,4,21,0,9.4,3.855,2.25E-05
2012,4,4,21,30,9.4,3.841,2.25E-05
2012,4,4,22,0,9.4,3.841,2.25E-05
2012,4,4,22,30,9.4,3.841,2.25E-05
2012,4,4,23,0,9.4,3.841,2.25E-05
2012,4,4,23,30,9.4,3.804,2.22E-05
2012,4,5,0,0,9.3,3.753,2.19E-05
2012,4,5,0,30,9.3,3.74,2.19E-05
2012,4,5,1,0,9.3,3.74,2.19E-05
2012,4,5,1,30,9.3,3.74,2.19E-05
2012,4,5,2,0,9.3,3.74,2.19E-05
2012,4,5,2,30,9.3,3.74,2.19E-05
2012,4,5,3,0,9.3,3.74,2.19E-05
2012,4,5,3,30,9.3,3.74,2.19E-05
2012,4,5,4,0,9.3,3.74,2.19E-05
2012,4,5,4,30,9.3,3.703,2.17E-05
2012,4,5,5,0,9.2,3.653,2.14E-05
2012,4,5,5,30,9.2,3.64,2.13E-05
2012,4,5,6,0,9.2,3.64,2.13E-05
2012,4,5,6,30,9.2,3.64,2.13E-05
2012,4,5,7,0,9.2,3.64,2.13E-05
2012,4,5,7,30,9.2,3.64,2.13E-05
2012,4,5,8,0,9.2,3.64,2.13E-05
